Jaar,Weeknr,Deze_week,Artiest,Titel,Vorige_week,Aantal_weken,Status,Id,Artist_Song,Song_ID
2023	44	12	Calvin Harris & Sam Smith	DESIRE	17	14		20233133
2023	44	13	Nothing But Thieves	OVERCOME	12	25		20232032
2023	44	14	Bebe Rexha & David Guetta	ONE IN A MILLION	15	13		20233236
2023	44	15	Kris Kross Amsterdam, Sera x Conor Maynard	STAY (NEVER LEAVE)	18	4		20234131
2023	44	16	Racoon	NICKEL FOR GOODBYE	20	6		20233938
2023	44	17	Luke Combs	FAST CAR	13	9		20233633
2023	44	18	Dimitri Vegas & Like Mike x David Guetta x Afro Bros (with Akon)	SHE KNOWS	11	14		20233136
2023	44	19	I�igo Quintero	SI NO EST�S	19	4		20234132
2023	44	20	Son Mieux	TONIGHT	24	3		20234229
2023	44	21	Bennett	VOIS SUR TON CHEMIN - TECHNO MIX	21	5		20234032
2023	44	22	Rond�	BREAK MY HEART	16	20		20232535
2023	44	23	Alok, The Chainsmokers & Mae Stephens	JUNGLE	25	5		20234028
2023	44	24	Marshmello, P!nk & Sting	DREAMING	30	2		20234330
2023	44	25	Chef'Special	MIRACLES	26	12		20233335
2023	44	26	Post Malone	ENOUGH IS ENOUGH	31	3		20234239
2023	44	27	Tyla	WATER	29	4		20234135
2023	44	28	Ofenbach feat. Norma Jean Martine	OVERDRIVE	35	2		20234335
2023	44	29	Doja Cat	PAINT THE TOWN RED	23	10		20233536
2023	44	30	OneRepublic	RUNAWAY	22	21		20232427
2023	44	31	Purple Disco Machine, Duke Dumont & Nothing But Thieves	SOMETHING ON MY MIND	37	3		20234238
2023	44	32	Tino Martin & Mart Hoogkamer	HARTSLAG VAN DE STAD	33	4		20234136
2023	44	33	Zo� Tauran	MONSTER	0	1	NIEUW	20234433
2023	44	34	Di-Rect	OMG IT'S HAPPENING	32	17		20232833
2023	44	35	Post Malone	CHEMICAL	28	28		20231725
2023	44	36	Loreen	IS IT LOVE	0	1	NIEUW	20234436
2023	44	37	Miley Cyrus	USED TO BE YOUNG	34	10		20233535
2023	44	38	Dua Lipa	DANCE THE NIGHT	27	23		20232228
2023	44	39	Ed Sheeran	AMERICAN TOWN	0	1	NIEUW	20234439
2023	44	40	Kane	WHAT ARE YOU WAITING FOR?	36	5		20234036
2023	43	1	Tate McRae	GREEDY	1	6		20233817
2023	43	2	Cass�, Raye & D-Block Europe	PRADA	2	10		20233438
2023	43	3	Teddy Swims	LOSE CONTROL	4	10		20233433
2023	43	4	Kenya Grace	STRANGERS	3	7		20233737
2023	43	5	Anne-Marie feat. Shania Twain	UNHEALTHY	5	15		20232932
